driverId,eventTime,eventType
18,35:58.5,Normal
27,36:25.3,Normal
25,36:25.4,Normal
21,36:25.6,Normal
10,36:25.8,Normal
32,36:25.8,Normal
15,36:26.1,Normal
28,36:25.8,Normal
21,36:26.5,Normal
28,36:26.7,Normal
25,36:26.3,Normal
29,36:26.5,Normal
24,36:27.0,Normal
31,36:26.8,Normal
21,36:27.3,Normal
26,36:27.7,Normal
27,36:28.1,Normal
30,36:28.5,Normal
15,36:28.5,Normal
14,36:28.8,Normal
14,36:27.0,Normal
18,36:27.6,Normal
24,36:27.8,Normal
12,36:28.0,Normal
28,36:28.5,Normal
19,36:28.6,Normal
21,36:32.9,Normal
22,36:33.3,Normal
28,36:33.6,Normal
24,36:34.2,Normal
16,36:34.5,Normal
30,36:34.8,Normal
14,36:34.9,Normal
32,36:32.9,Normal
14,36:33.2,Normal
11,36:33.7,Normal
21,36:33.7,Normal
20,36:34.1,Normal
16,36:35.3,Normal
13,36:35.6,Normal
18,36:34.6,Normal
25,36:35.9,Normal
24,36:36.1,Normal
14,36:36.7,Normal
19,36:36.7,Normal
19,36:34.8,Normal
25,36:35.1,Normal
27,36:35.5,Normal
14,36:35.7,Normal
23,36:36.1,Normal
30,36:36.5,Normal
20,36:36.7,Normal
32,35:59.0,Normal
10,35:59.1,Normal
28,35:59.3,Normal
18,35:59.3,Normal
20,35:59.5,Normal
30,35:59.6,Normal
26,36:00.0,Normal
10,36:00.0,Normal
31,36:00.0,Normal
20,36:00.2,Normal
32,36:00.7,Normal
25,36:01.1,Normal
28,36:01.2,Normal
30,36:01.4,Normal
11,36:01.8,Normal
15,36:02.2,Normal
32,36:02.5,Normal
12,36:00.1,Normal
15,36:00.4,Normal
23,36:00.9,Normal
19,36:01.1,Normal
12,36:01.7,Normal
13,36:01.9,Normal
28,36:02.0,Normal
30,36:02.4,Normal
27,36:02.8,Normal
17,36:02.8,Normal
25,36:03.0,Normal
11,36:03.5,Normal
21,36:03.1,Normal
32,36:03.3,Normal
31,36:03.7,Normal
13,36:03.6,Normal
21,36:03.9,Normal
15,36:03.8,Normal
29,36:04.3,Normal
11,36:04.3,Normal
20,36:04.5,Normal
16,36:04.8,Normal
14,36:05.1,Normal
24,36:05.5,Normal
17,36:04.7,Normal
15,36:04.8,Normal
14,36:06.0,Normal
12,36:06.1,Normal
13,36:05.4,Normal
17,36:05.5,Normal
13,36:06.2,Normal
16,36:06.4,Normal
23,36:17.9,Normal
16,36:18.0,Normal
25,36:18.3,Normal
18,36:18.3,Normal
10,36:18.6,Normal
31,36:18.8,Normal
32,36:18.8,Normal
23,36:18.8,Normal
12,36:19.2,Normal
27,36:19.4,Normal
10,36:19.4,Normal
20,36:19.6,Normal
30,36:19.8,Normal
15,36:19.8,Normal
21,36:20.2,Normal
29,36:20.4,Normal
14,36:20.1,Normal
10,36:20.4,Normal
19,36:20.6,Normal
25,36:20.9,Normal
14,36:20.9,Normal
10,36:21.3,Normal
16,36:21.2,Normal
29,36:21.3,Normal
13,36:21.7,Normal
24,36:21.6,Normal
16,36:29.4,Normal
26,36:29.4,Normal
15,36:29.4,Normal
31,36:29.7,Normal
27,36:29.7,Normal
20,36:29.8,Normal
15,36:30.3,Normal
17,36:30.4,Normal
18,36:30.2,Normal
23,36:30.7,Normal
27,36:30.5,Normal
26,36:31.0,Normal
16,36:31.2,Normal
10,36:31.3,Normal
31,36:31.4,Normal
12,36:31.4,Normal
26,36:31.9,Normal
22,36:31.5,Normal
18,36:32.1,Normal
15,36:32.2,Normal
20,36:32.4,Normal
22,36:32.5,Normal
29,36:32.6,Normal
18,36:32.8,Normal
26,36:32.8,Normal
28,36:37.1,Normal
18,36:37.4,Normal
11,36:37.1,Normal
25,36:37.6,Normal
15,36:37.4,Normal
26,36:38.1,Normal
15,36:38.3,Normal
12,36:37.6,Normal
24,36:38.5,Normal
27,36:39.0,Normal
24,36:37.8,Normal
18,36:39.1,Normal
11,36:39.7,Normal
30,36:38.1,Normal
26,36:39.9,Normal
12,36:40.3,Normal
22,36:40.6,Normal
31,36:38.4,Normal
16,36:38.7,Normal
29,36:39.0,Normal
14,36:39.3,Normal
23,36:39.6,Normal
32,36:40.2,Normal
19,36:40.2,Normal
21,36:40.9,Normal
29,36:41.6,Normal
11,36:41.4,Normal
31,36:41.9,Normal
13,36:41.9,Normal
23,36:42.3,Normal
17,36:42.8,Normal
10,36:42.2,Normal
14,36:42.9,Normal
29,36:42.5,Normal
21,36:42.8,Normal
29,36:43.3,Normal
31,36:43.7,Normal
32,36:43.0,Normal
16,36:43.9,Normal
27,36:44.1,Normal
14,36:43.7,Normal
32,36:43.8,Normal
25,36:43.9,Normal
18,36:44.5,Normal
17,36:44.6,Normal
14,36:44.6,Normal
11,36:44.8,Normal
27,36:45.1,Normal
30,36:45.1,Normal
26,36:45.4,Normal
17,36:45.6,Normal
28,36:45.6,Normal
23,36:45.9,Normal
24,36:46.4,Normal
25,36:46.4,Normal
16,36:45.7,Normal
29,36:46.1,Normal
32,36:46.4,Normal
14,36:47.1,Normal
12,36:46.5,Normal
26,36:47.2,Normal
24,36:47.4,Normal
30,36:47.0,Normal
22,36:47.6,Normal
28,36:47.3,Normal
21,36:47.4,Normal
27,36:47.8,Normal
25,36:48.1,Normal
24,36:48.3,Normal
21,36:48.1,Normal
28,36:48.2,Normal
18,36:48.9,Normal
13,36:48.9,Normal
25,36:49.0,Normal
12,36:49.0,Normal
28,36:49.2,Normal
23,36:49.3,Normal
14,36:49.6,Normal
19,36:50.1,Normal
17,36:50.3,Normal
25,36:50.7,Normal
15,36:50.7,Normal
26,36:51.3,Normal
27,36:49.5,Normal
11,36:49.9,Normal
28,36:50.1,Normal
32,36:51.5,Normal
10,36:50.6,Normal
16,36:52.0,Normal
13,36:52.2,Normal
28,36:50.8,Normal
25,36:52.4,Normal
17,36:51.2,Normal
20,36:51.4,Normal
25,36:51.6,Normal
32,36:52.5,Normal
30,36:52.0,Normal
10,36:52.3,Normal
28,36:52.6,Normal
19,36:52.8,Normal
14,36:53.0,Normal
12,36:53.2,Normal
21,36:53.2,Normal
30,36:53.6,Normal
32,36:53.3,Normal
19,36:53.7,Normal
21,36:54.0,Normal
10,36:53.9,Normal
28,36:54.2,Normal
23,36:54.4,Normal
32,36:54.3,Normal
13,36:54.6,Normal
11,36:55.0,Normal
24,36:54.8,Normal
19,36:55.5,Normal
15,36:55.0,Normal
22,36:55.5,Normal
27,36:55.6,Normal
18,36:55.6,Normal
20,36:55.8,Normal
28,36:55.9,Normal
30,36:56.2,Normal
26,36:56.5,Normal
25,36:56.5,Normal
29,36:56.5,Normal
31,36:56.8,Normal
28,36:56.9,Normal
15,36:57.3,Normal
20,36:57.4,Normal
19,36:57.1,Normal
14,36:57.4,Normal
16,36:57.8,Normal
32,36:57.8,Normal
29,36:58.3,Normal
30,36:58.1,Normal
15,36:58.3,Normal
11,36:58.5,Normal
17,36:58.7,Normal
30,36:58.9,Normal
27,36:59.0,Normal
10,36:59.0,Normal
12,36:59.3,Normal
31,36:59.4,Normal
17,36:59.7,Normal
13,36:59.7,Normal
10,36:59.9,Normal
25,37:00.0,Normal
12,37:00.1,Normal
24,37:00.2,Normal
13,37:00.5,Normal
30,37:00.5,Normal
26,37:00.8,Normal
12,37:01.0,Normal
28,37:01.2,Normal
30,37:01.3,Normal
19,37:01.3,Normal
29,37:01.7,Normal
32,37:01.4,Normal
20,37:01.9,Normal
10,37:01.7,Normal
22,37:02.5,Normal
23,37:02.6,Normal
30,37:02.2,Normal
32,37:02.4,Normal
30,37:02.9,Normal
10,37:03.4,Normal
27,37:03.4,Normal
31,37:02.7,Normal
28,37:02.9,Normal
29,37:03.4,Normal
17,37:04.0,Normal
25,37:03.7,Normal
16,37:04.1,Normal
11,37:04.1,Normal
12,37:04.3,Normal
23,37:04.3,Normal
18,37:04.6,Normal
26,37:04.7,Normal
32,37:04.9,Normal
11,37:05.0,Normal
12,37:05.1,Normal
20,37:05.4,Normal
13,37:05.6,Normal
28,37:05.4,Normal
29,37:06.0,Normal
19,37:05.6,Normal
20,37:06.4,Normal
27,37:05.9,Normal
30,37:06.5,Normal
29,37:07.0,Normal
26,37:06.5,Normal
18,37:07.2,Normal
22,37:06.8,Normal
12,37:06.8,Normal
14,37:07.5,Normal
11,37:07.7,Normal
32,37:07.4,Normal
31,37:07.4,Normal
13,37:08.0,Normal
30,37:08.0,Normal
20,37:08.1,Normal
15,37:08.6,Normal
10,37:08.7,Normal
14,37:08.3,Normal
12,37:09.2,Normal
31,37:09.3,Normal
21,37:09.7,Normal
22,37:08.6,Normal
19,37:08.9,Normal
14,37:09.2,Normal
15,37:09.4,Normal
12,37:10.0,Normal
30,37:09.8,Normal
11,37:10.2,Normal
22,37:10.3,Normal
18,37:10.6,Normal
24,37:10.8,Normal
26,37:11.1,Normal
31,37:10.3,Normal
32,37:10.8,Normal
17,37:11.2,Normal
21,37:11.3,Normal
28,37:11.6,Normal
30,37:11.6,Normal
12,37:11.7,Normal
10,37:12.0,Normal
22,37:12.2,Normal
18,37:12.5,Normal
28,37:12.4,Normal
13,37:12.5,Normal
27,37:12.8,Normal
16,37:12.6,Normal
20,37:13.3,Normal
24,37:13.6,Normal
19,37:13.9,Normal
28,37:13.2,Normal
29,37:14.1,Normal
17,37:14.5,Normal
21,37:14.9,Normal
12,37:15.1,Normal
16,37:13.4,Normal
26,37:13.8,Normal
10,37:13.9,Normal
23,37:14.4,Normal
26,37:14.7,Normal
25,37:15.0,Normal
14,37:15.3,Normal
24,37:15.5,Normal
29,37:15.6,Normal
30,37:15.6,Normal
23,37:16.0,Normal
15,37:16.3,Normal
32,37:15.9,Normal
28,37:16.0,Normal
31,37:16.5,Normal
20,37:16.9,Normal
26,37:16.4,Normal
21,37:17.4,Normal
13,37:17.5,Normal
28,37:16.9,Normal
12,37:16.9,Normal
23,37:17.7,Normal
15,37:17.2,Normal
11,37:18.2,Normal
25,37:17.6,Normal
24,37:18.0,Normal
15,37:18.1,Normal
13,37:18.5,Normal
12,37:18.7,Normal
10,37:19.1,Normal
32,37:18.5,Normal
28,37:18.7,Normal
29,37:19.2,Normal
23,37:19.5,Normal
30,37:19.5,Normal
27,37:19.8,Normal
15,37:20.0,Normal
32,37:20.2,Normal
17,37:19.9,Normal
21,37:20.0,Normal
26,37:20.4,Normal
15,37:20.8,Normal
18,37:20.4,Normal
21,37:20.7,Normal
32,37:21.0,Normal
20,37:21.2,Normal
30,37:21.1,Normal
31,37:21.7,Normal
28,37:21.6,Normal
10,37:21.7,Normal
18,37:22.2,Normal
25,37:21.7,Normal
14,37:22.4,Normal
20,37:22.0,Normal
10,37:22.6,Normal
17,37:22.6,Normal
26,37:22.9,Normal
20,37:22.9,Normal
29,37:23.2,Normal
24,37:23.0,Normal
20,37:23.7,Normal
13,37:24.0,Normal
21,37:23.6,Normal
11,37:23.6,Normal
18,37:23.9,Normal
19,37:24.4,Normal
30,37:24.7,Normal
12,37:24.1,Normal
23,37:24.7,Normal
27,37:24.9,Normal
18,37:24.9,Normal
15,37:25.2,Normal
25,37:25.1,Normal
23,37:25.5,Normal
27,37:25.7,Normal
24,37:25.5,Normal
21,37:26.1,Normal
14,37:25.9,Normal
32,37:26.3,Normal
13,37:26.6,Normal
10,37:26.2,Normal
31,37:26.6,Normal
12,37:26.7,Normal
21,37:27.0,Normal
17,37:27.1,Normal
16,37:27.3,Normal
29,37:27.4,Normal
12,37:27.6,Normal
25,37:27.8,Normal
14,37:27.6,Normal
11,37:28.3,Normal
15,37:27.9,Normal
18,37:28.5,Normal
30,37:28.3,Normal
26,37:28.9,Normal
23,37:29.1,Normal
25,37:29.5,Normal
12,37:28.6,Normal
17,37:28.8,Normal
13,37:29.2,Normal
20,37:29.8,Normal
29,37:30.1,Normal
17,37:29.8,Normal
32,37:29.8,Normal
28,37:30.3,Normal
17,37:30.6,Normal
18,37:30.2,Normal
25,37:30.5,Normal
32,37:30.7,Normal
11,37:31.0,Normal
24,37:30.9,Normal
19,37:31.3,Normal
17,37:31.5,Normal
30,37:31.6,Normal
23,37:31.6,Normal
11,37:31.9,Normal
28,37:32.0,Normal
19,37:32.1,Normal
17,37:32.4,Normal
30,37:32.4,Normal
11,37:32.7,Normal
31,37:32.9,Normal
21,37:33.0,Normal
26,37:33.1,Normal
30,37:33.2,Normal
10,37:33.3,Normal
25,37:33.3,Normal
16,37:33.6,Normal
28,37:33.9,Normal
32,37:34.1,Normal
10,37:34.1,Normal
22,37:34.3,Normal
20,37:34.2,Normal
10,37:34.8,Normal
27,37:34.8,Normal
25,37:35.0,Normal
29,37:35.1,Normal
11,37:35.3,Normal
22,37:35.2,Normal
27,37:35.7,Normal
22,37:36.1,Normal
29,37:36.1,Normal
21,37:36.5,Normal
18,37:35.4,Normal
13,37:35.9,Normal
11,37:36.1,Normal
32,37:37.0,Normal
18,37:37.3,Normal
26,37:37.4,Normal
26,37:36.6,Normal
24,37:36.7,Normal
11,37:37.1,Normal
22,37:37.8,Normal
24,37:37.5,Normal
27,37:37.5,Normal
12,37:38.3,Normal
19,37:38.3,Normal
10,37:38.3,Normal
31,37:38.8,Normal
14,37:38.9,Normal
12,37:39.1,Normal
30,37:39.6,Normal
17,37:38.5,Normal
18,37:40.0,Normal
10,37:40.1,Normal
32,37:38.8,Normal
14,37:40.5,Normal
15,37:39.2,Normal
18,37:40.8,Normal
20,37:41.1,Normal
17,37:39.3,Normal
14,37:41.3,Normal
31,37:39.6,Normal
26,37:40.0,Normal
24,37:40.2,Normal
23,37:41.6,Normal
23,37:40.7,Normal
26,37:40.8,Normal
24,37:41.1,Normal
29,37:41.4,Normal
24,37:42.0,Normal
26,37:41.7,Normal
21,37:42.5,Normal
29,37:42.2,Normal
26,37:42.6,Normal
23,37:42.6,Normal
18,37:42.6,Normal
22,37:43.1,Normal
27,37:42.7,Normal
17,37:43.4,Normal
24,37:43.6,Normal
30,37:43.2,Normal
12,37:43.6,Normal
30,37:44.0,Normal
14,37:43.9,Normal
32,37:44.2,Normal
29,37:44.1,Normal
19,37:44.5,Normal
16,37:44.4,Normal
28,37:44.9,Normal
19,37:45.2,Normal
10,37:45.4,Normal
30,37:44.9,Normal
11,37:44.9,Normal
11,37:45.9,Normal
12,37:45.2,Normal
14,37:45.6,Normal
32,37:46.0,Normal
27,37:46.1,Normal
14,37:46.5,Normal
30,37:46.9,Normal
15,37:46.0,Normal
16,37:47.0,Normal
12,37:46.2,Normal
31,37:46.7,Normal
28,37:47.6,Normal
24,37:47.8,Normal
27,37:47.9,Normal
27,37:47.0,Normal
28,37:48.4,Normal
21,37:48.6,Normal
20,37:47.2,Normal
22,37:47.5,Normal
21,37:47.8,Normal
31,37:48.3,Normal
27,37:48.8,Normal
24,37:48.6,Normal
10,37:49.2,Normal
19,37:48.7,Normal
17,37:49.0,Normal
30,37:49.4,Normal
23,37:49.5,Normal
27,37:49.6,Normal
25,37:50.0,Normal
10,37:50.0,Normal
32,37:50.4,Normal
19,37:50.5,Normal
28,37:50.2,Normal
25,37:51.0,Normal
16,37:51.2,Normal
29,37:51.6,Normal
23,37:52.0,Normal
12,37:50.6,Normal
13,37:50.7,Normal
22,37:51.0,Normal
26,37:51.4,Normal
26,37:52.2,Normal
22,37:52.7,Normal
13,37:51.7,Normal
24,37:53.0,Normal
21,37:53.0,Normal
16,37:52.1,Normal
22,37:53.5,Normal
27,37:52.3,Normal
10,37:52.7,Normal
20,37:53.0,Normal
27,37:53.3,Normal
26,38:21.2,Normal
23,38:21.3,Normal
25,38:21.3,Normal
18,38:21.3,Normal
27,38:22.0,Normal
26,38:22.2,Normal
22,38:22.4,Normal
24,38:21.8,Normal
14,38:22.1,Normal
24,38:22.6,Normal
25,38:23.1,Normal
18,38:23.3,Normal
29,38:22.4,Normal
15,38:22.4,Normal
12,38:23.0,Normal
19,38:23.1,Normal
14,38:23.8,Normal
31,38:23.8,Normal
11,38:23.7,Normal
29,38:24.0,Normal
32,38:23.8,Normal
17,38:24.0,Normal
10,38:24.6,Normal
16,38:24.4,Normal
19,38:24.7,Normal
19,38:32.5,Normal
14,38:32.6,Normal
10,38:32.8,Normal
18,38:32.8,Normal
24,38:33.1,Normal
25,38:33.0,Normal
22,38:33.2,Normal
32,38:33.6,Normal
27,38:33.3,Normal
31,38:33.9,Normal
24,38:34.1,Normal
13,38:33.9,Normal
29,38:34.4,Normal
30,38:34.7,Normal
14,38:34.2,Normal
19,38:35.1,Normal
20,38:34.4,Normal
10,38:35.4,Normal
17,38:34.7,Normal
25,38:35.7,Normal
11,38:35.8,Normal
21,38:35.0,Normal
17,38:35.5,Normal
24,38:35.7,Normal
20,38:36.0,Normal
10,38:36.2,Normal
29,38:39.7,Normal
24,38:39.9,Normal
21,38:40.1,Normal
13,38:40.4,Normal
23,38:40.7,Normal
32,38:41.0,Normal
20,38:41.1,Normal
10,38:40.4,Normal
17,38:41.6,Normal
17,38:40.7,Normal
24,38:40.8,Normal
24,38:41.8,Normal
10,38:41.1,Normal
14,38:41.3,Normal
27,38:42.2,Normal
23,38:41.6,Normal
16,38:42.6,Normal
32,38:42.6,Normal
20,38:43.0,Normal
30,38:41.9,Normal
12,38:42.5,Normal
22,38:42.8,Normal
26,38:43.0,Normal
25,38:43.3,Normal
17,38:43.4,Normal
26,37:53.9,Normal
19,37:53.9,Normal
29,37:54.3,Normal
21,37:54.0,Normal
16,37:54.7,Normal
22,37:54.4,Normal
17,37:54.8,Normal
19,37:54.8,Normal
15,37:55.3,Normal
12,37:54.9,Normal
14,37:55.4,Normal
11,37:55.7,Normal
22,37:56.2,Normal
16,37:56.5,Normal
21,37:56.7,Normal
10,37:57.0,Normal
13,37:57.2,Normal
16,37:55.6,Normal
30,37:55.8,Normal
19,37:55.8,Normal
13,37:56.3,Normal
24,37:56.6,Normal
22,37:56.9,Normal
14,37:57.1,Normal
18,37:57.5,Normal
19,37:57.6,Normal
27,37:57.6,Normal
15,37:57.9,Normal
25,37:58.1,Normal
19,37:58.4,Normal
16,37:58.2,Normal
30,37:58.5,Normal
27,37:58.6,Normal
26,37:58.8,Normal
25,37:59.0,Normal
18,37:59.3,Normal
11,37:59.5,Normal
29,37:59.3,Normal
13,37:59.7,Normal
30,38:00.1,Normal
27,38:00.5,Normal
23,38:00.7,Normal
18,38:00.9,Normal
14,37:59.6,Normal
31,37:59.8,Normal
24,38:00.2,Normal
10,38:00.6,Normal
17,38:00.8,Normal
24,38:01.2,Normal
11,38:01.3,Normal
13,38:01.6,Normal
31,38:01.6,Normal
30,38:01.7,Normal
12,38:01.7,Normal
19,38:01.9,Normal
17,38:02.4,Normal
20,38:02.5,Normal
16,38:02.5,Normal
30,38:02.6,Normal
32,38:02.8,Normal
19,38:02.9,Normal
17,38:03.2,Normal
10,38:03.2,Normal
13,38:03.4,Normal
22,38:03.7,Normal
14,38:04.0,Normal
21,38:03.4,Normal
26,38:04.0,Normal
28,38:04.3,Normal
21,38:04.3,Normal
31,38:04.9,Normal
20,38:04.1,Normal
22,38:04.5,Normal
26,38:04.9,Normal
30,38:05.2,Normal
13,38:05.2,Normal
32,38:05.4,Normal
16,38:05.4,Normal
11,38:05.7,Normal
15,38:05.9,Normal
18,38:06.0,Normal
13,38:06.0,Normal
24,38:06.1,Normal
31,38:06.6,Normal
22,38:06.9,Normal
18,38:07.0,Normal
15,38:06.7,Normal
20,38:07.7,Normal
32,38:08.0,Normal
21,38:07.0,Normal
29,38:08.3,Normal
26,38:08.9,Normal
14,38:07.5,Normal
23,38:09.3,Normal
30,38:09.4,Normal
25,38:07.8,Normal
31,38:08.2,Normal
12,38:08.7,Normal
19,38:09.2,Normal
13,38:09.5,Normal
32,38:09.7,Normal
23,38:10.1,Normal
19,38:10.1,Normal
21,38:10.3,Normal
13,38:10.4,Normal
11,38:10.7,Normal
10,38:10.9,Normal
30,38:11.2,Normal
31,38:11.6,Normal
22,38:10.5,Normal
28,38:12.1,Normal
30,38:12.2,Normal
19,38:10.9,Normal
14,38:11.0,Normal
16,38:12.4,Normal
22,38:11.5,Normal
16,38:11.6,Normal
27,38:11.9,Normal
18,38:12.4,Normal
11,38:12.6,Normal
19,38:12.8,Normal
17,38:13.0,Normal
22,38:13.0,Normal
32,38:13.3,Normal
31,38:13.2,Normal
14,38:13.6,Normal
22,38:13.9,Normal
24,38:14.0,Normal
18,38:14.2,Normal
14,38:14.5,Normal
24,38:14.8,Normal
27,38:14.3,Normal
10,38:14.4,Normal
12,38:15.0,Normal
30,38:14.8,Normal
18,38:15.0,Normal
32,38:15.1,Normal
17,38:15.7,Normal
15,38:15.4,Normal
18,38:15.9,Normal
21,38:16.2,Normal
24,38:16.6,Normal
22,38:15.7,Normal
32,38:16.9,Normal
31,38:16.0,Normal
21,38:17.1,Normal
28,38:16.4,Normal
27,38:16.7,Normal
31,38:16.8,Normal
20,38:17.1,Normal
16,38:17.4,Normal
25,38:17.5,Normal
19,38:17.8,Normal
21,38:18.1,Normal
23,38:17.8,Normal
12,38:18.3,Normal
30,38:18.2,Normal
26,38:18.7,Normal
30,38:19.0,Normal
23,38:18.6,Normal
11,38:18.6,Normal
25,38:19.4,Normal
21,38:19.0,Normal
20,38:19.7,Normal
11,38:19.4,Normal
23,38:19.6,Normal
22,38:20.1,Normal
27,38:20.3,Normal
16,38:20.0,Normal
10,38:20.3,Normal
19,38:20.5,Normal
22,38:20.9,Normal
17,38:20.7,Normal
12,38:21.1,Normal
27,38:21.1,Normal
22,38:25.2,Normal
21,38:25.3,Normal
12,38:25.5,Normal
24,38:25.2,Normal
31,38:25.6,Normal
18,38:25.8,Normal
30,38:26.1,Normal
23,38:26.4,Normal
19,38:25.6,Normal
15,38:26.2,Normal
25,38:26.4,Normal
22,38:26.9,Normal
20,38:26.7,Normal
10,38:27.3,Normal
11,38:27.3,Normal
26,38:27.5,Normal
18,38:27.8,Normal
12,38:27.3,Normal
30,38:27.8,Normal
11,38:28.1,Normal
22,38:27.9,Normal
23,38:28.2,Normal
20,38:28.5,Normal
31,38:28.5,Normal
18,38:28.7,Normal
12,38:28.9,Normal
14,38:29.0,Normal
25,38:29.3,Normal
13,38:29.5,Normal
10,38:29.9,Normal
23,38:30.0,Normal
30,38:30.3,Normal
30,38:29.4,Normal
23,38:30.8,Normal
18,38:29.5,Normal
32,38:30.9,Normal
14,38:30.0,Normal
24,38:31.4,Normal
14,38:31.7,Normal
16,38:32.1,Normal
25,38:32.1,Normal
17,38:30.3,Normal
13,38:30.5,Normal
19,38:30.9,Normal
20,38:30.9,Normal
11,38:31.4,Normal
26,38:31.7,Normal
30,38:32.0,Normal
28,38:32.2,Normal
30,38:36.4,Normal
12,38:36.5,Normal
11,38:36.7,Normal
25,38:36.6,Normal
17,38:37.2,Normal
20,38:37.0,Normal
16,38:37.4,Normal
13,38:37.2,Normal
21,38:37.6,Normal
20,38:37.8,Normal
17,38:38.1,Normal
22,38:38.2,Normal
14,38:38.6,Normal
10,38:38.8,Normal
20,38:39.4,Normal
10,38:39.5,Normal
23,38:38.0,Normal
24,38:38.3,Normal
27,38:38.6,Normal
29,38:38.8,Normal
17,38:39.0,Normal
14,38:39.5,Normal
31,38:39.6,Normal
24,38:43.6,Normal
28,38:43.8,Normal
13,38:44.0,Normal
17,38:44.4,Normal
24,38:44.5,Normal
21,38:44.2,Normal
22,38:44.5,Normal
10,38:44.7,Normal
31,38:45.0,Normal
12,38:45.1,Normal
10,38:45.6,Normal
29,38:45.9,Normal
29,38:45.1,Normal
16,38:45.4,Normal
14,38:45.7,Normal
31,38:46.0,Normal
27,38:45.9,Normal
11,38:46.5,Normal
13,38:46.7,Normal
16,38:46.2,Normal
22,38:46.5,Normal
25,38:46.9,Normal
32,38:47.0,Normal
19,38:47.3,Normal
16,38:47.2,Normal
27,38:47.7,Normal
17,38:47.8,Normal
13,38:47.7,Normal
10,38:48.2,Normal
25,38:48.6,Normal
21,38:48.7,Normal
24,38:48.0,Normal
16,38:49.0,Normal
26,38:48.2,Normal
27,38:48.7,Normal
32,38:48.8,Normal
23,38:49.5,Normal
30,38:49.6,Normal
20,38:49.3,Normal
10,38:50.0,Normal
31,38:50.4,Normal
21,38:49.5,Normal
25,38:49.6,Normal
25,38:50.5,Normal
22,38:50.0,Normal
27,38:50.4,Normal
29,31:12.9,Normal
29,31:14.6,Normal
29,35:14.2,Normal
11,35:14.3,Normal
31,35:14.3,Normal
14,31:13.5,Normal
18,35:14.1,Normal
16,35:14.2,Normal
23,35:14.3,Normal
10,35:15.0,Normal
23,35:15.1,Normal
29,35:15.2,Normal
20,35:15.7,Normal
29,35:16.0,Normal
17,35:16.0,Normal
10,35:16.7,Normal
24,35:16.9,Normal
32,35:15.1,Normal
12,35:15.1,Normal
30,35:15.3,Normal
19,35:15.9,Normal
12,35:16.0,Normal
19,35:16.7,Normal
12,35:16.9,Normal
21,35:16.9,Normal
22,35:17.0,Normal
23,35:17.6,Normal
25,35:17.7,Normal
26,35:17.1,Normal
16,35:17.7,Normal
21,35:17.9,Normal
32,35:18.4,Normal
29,35:18.7,Normal
30,35:18.9,Normal
15,35:19.4,Normal
31,35:19.6,Normal
27,35:19.8,Normal
23,35:20.3,Normal
14,35:20.4,Normal
26,35:17.9,Normal
20,35:18.4,Normal
22,35:18.6,Normal
31,35:18.7,Normal
20,35:19.2,Normal
24,35:19.6,Normal
22,35:19.6,Normal
18,35:19.9,Normal
19,35:20.4,Normal
27,35:20.7,Normal
30,35:20.7,Normal
11,35:21.1,Normal
19,35:21.2,Normal
12,35:21.1,Normal
21,35:21.5,Normal
14,35:21.4,Normal
18,35:21.6,Normal
19,35:22.1,Normal
14,35:22.2,Normal
10,35:22.0,Normal
27,35:22.5,Normal
26,35:22.3,Normal
25,35:22.9,Normal
12,35:22.9,Normal
13,35:23.4,Normal
11,35:22.9,Normal
30,35:23.1,Normal
11,35:23.8,Normal
28,35:23.6,Normal
17,35:24.0,Normal
25,35:23.8,Normal
24,35:24.0,Normal
28,35:24.4,Normal
23,35:24.4,Normal
20,35:24.3,Normal
16,35:24.8,Normal
30,35:24.9,Normal
29,35:24.8,Normal
28,35:25.3,Normal
14,35:25.5,Normal
13,35:25.8,Normal
18,35:26.2,Normal
11,35:26.3,Normal
25,35:26.6,Normal
15,35:26.8,Normal
23,35:27.1,Normal
16,35:27.5,Normal
32,35:27.9,Normal
29,35:28.2,Normal
11,35:25.5,Normal
10,35:25.5,Normal
17,35:25.8,Normal
32,35:26.2,Normal
12,35:26.5,Normal
19,35:26.9,Normal
14,35:27.0,Normal
17,35:27.5,Normal
13,35:27.6,Normal
30,35:28.2,Normal
25,35:28.5,Normal
24,35:28.5,Normal
19,35:28.8,Normal
30,35:29.1,Normal
15,35:28.7,Normal
10,35:29.1,Normal
12,35:29.3,Normal
13,35:29.5,Normal
19,35:29.8,Normal
27,35:30.0,Normal
18,35:30.5,Normal
28,35:30.7,Normal
16,35:30.8,Normal
15,35:31.4,Normal
11,35:31.5,Normal
29,35:31.7,Normal
28,35:29.7,Normal
10,35:29.9,Normal
26,35:30.3,Normal
30,35:30.7,Normal
19,35:30.8,Normal
13,35:31.3,Normal
10,35:31.5,Normal
16,35:31.7,Normal
31,35:32.1,Normal
13,35:32.1,Normal
10,35:32.3,Normal
29,35:32.6,Normal
22,35:32.7,Normal
18,35:33.0,Normal
32,35:33.4,Normal
29,35:33.5,Normal
27,35:33.8,Normal
16,35:34.4,Normal
12,35:34.5,Normal
27,35:34.7,Normal
21,35:35.4,Normal
24,35:35.4,Normal
31,35:35.5,Normal
12,35:32.9,Normal
14,35:33.2,Normal
16,35:33.5,Normal
24,35:33.7,Normal
18,35:33.9,Normal
32,35:34.4,Normal
15,35:34.7,Normal
18,35:34.8,Normal
22,35:35.3,Normal
12,35:35.4,Normal
